ORDERID,ORDERDATE,CUSTOMERID,CUSTOMERNAME,PHONE,EMAIL,PRODUCTID,PRODUCTNAME,CATEGORY,QUANTITY,UNITPRICE,LINEAMOUNT
O01466,2025-01-08,C0990,Aniruddh Dave,918652344780,farhan76@gmail.com,P0460,Place,Electronics,3,42204.95,126614.85
O01467,2024-12-25,C0872,Dhruv Issac,918305543736,sherejivin@gmail.com,P0125,Who,Fashion,2,44975.66,89951.32
O01467,2024-12-25,C0872,Dhruv Issac,918305543736,sherejivin@gmail.com,P0069,Film,Toys,2,43872.1,87744.2
O01467,2024-12-25,C0872,Dhruv Issac,918305543736,sherejivin@gmail.com,P0381,Avoid,Toys,3,20362.89,61088.67
O01467,2024-12-25,C0872,Dhruv Issac,918305543736,sherejivin@gmail.com,P0325,Sell,Home,1,8305.03,8305.03
O01468,2024-11-19,C0517,Ranbir Kaul,918533677938,okurian@gmail.com,P0489,Treat,Home,3,30157.74,90473.22
O01469,2025-02-22,C0595,Anaya Bir,919837829319,gokul21@gmail.com,P0460,Place,Electronics,3,42204.95,126614.85
O01469,2025-02-22,C0595,Anaya Bir,919837829319,gokul21@gmail.com,P0302,Example,Grocery,2,17949.9,35899.8
O01470,2025-04-30,C0372,Taran Thakur,919392619780,pchanda@gmail.com,P0002,Big,Books,2,29810.32,59620.64
O01471,2025-03-25,C0989,Jivika Ramaswamy,916377336265,etrivedi@gmail.com,P0341,Actually,Books,1,31938.49,31938.49
O01471,2025-03-25,C0989,Jivika Ramaswamy,916377336265,etrivedi@gmail.com,P0123,Real,Electronics,1,3842.47,3842.47
O01472,2025-08-30,C0343,Ranbir Gupta,917483011766,kumermishti@gmail.com,P0301,Everything,Toys,3,17437.95,52313.85
O01472,2025-08-30,C0343,Ranbir Gupta,917483011766,kumermishti@gmail.com,P0281,National,Electronics,1,43942.41,43942.41
O01472,2025-08-30,C0343,Ranbir Gupta,917483011766,kumermishti@gmail.com,P0380,Go,Electronics,2,8354.83,16709.66
O01472,2025-08-30,C0343,Ranbir Gupta,917483011766,kumermishti@gmail.com,P0174,Career,Grocery,2,33061.41,66122.82
O01473,2024-11-03,C0355,Mahika Saxena,919620475705,sarnajivin@gmail.com,P0394,Strategy,Fashion,3,24240.67,72722.01
O01473,2024-11-03,C0355,Mahika Saxena,919620475705,sarnajivin@gmail.com,P0251,Check,Books,1,13197.73,13197.73
O01473,2024-11-03,C0355,Mahika Saxena,919620475705,sarnajivin@gmail.com,P0140,State,Grocery,1,28789.71,28789.71
O01473,2024-11-03,C0355,Mahika Saxena,919620475705,sarnajivin@gmail.com,P0212,Expect,Grocery,2,24638.09,49276.18
O01474,2025-01-31,C0995,Shayak Agrawal,919952215618,vkuruvilla@gmail.com,P0159,Total,Toys,1,16887.31,16887.31
O01475,2025-07-12,C0900,Oorja Goyal,916505549102,hbhagat@gmail.com,P0006,Worker,Grocery,2,22450.55,44901.1
O01475,2025-07-12,C0900,Oorja Goyal,916505549102,hbhagat@gmail.com,P0016,Weight,Grocery,3,45838.51,137515.53
O01475,2025-07-12,C0900,Oorja Goyal,916505549102,hbhagat@gmail.com,P0087,Hotel,Fashion,3,2608.49,7825.47
O01475,2025-07-12,C0900,Oorja Goyal,916505549102,hbhagat@gmail.com,P0240,Garden,Grocery,1,12458.89,12458.89
O01476,2025-05-19,C0184,Priyansh Chakrabarti,919586488505,irabhagat@gmail.com,P0475,At,Toys,2,35943.68,71887.36
O01477,2024-09-19,C0623,Tara Rao,917008318296,trajagopal@gmail.com,P0461,Five,Grocery,2,16984.87,33969.74
O01477,2024-09-19,C0623,Tara Rao,917008318296,trajagopal@gmail.com,P0287,Environment,Books,2,28596.46,57192.92
O01478,2025-04-20,C0825,Raunak Korpal,917441615278,sainimanjari@gmail.com,P0471,Far,Toys,2,4287.8,8575.6
O01478,2025-04-20,C0825,Raunak Korpal,917441615278,sainimanjari@gmail.com,P0432,Employee,Electronics,3,21473.93,64421.79
O01478,2025-04-20,C0825,Raunak Korpal,917441615278,sainimanjari@gmail.com,P0113,Near,Toys,3,7688.42,23065.26
O01478,2025-04-20,C0825,Raunak Korpal,917441615278,sainimanjari@gmail.com,P0064,White,Electronics,2,29997.92,59995.84
O01479,2025-03-19,C0245,Vidur Anand,916629934906,saksham47@gmail.com,P0170,She,Books,1,26961.11,26961.11
O01479,2025-03-19,C0245,Vidur Anand,916629934906,saksham47@gmail.com,P0489,Treat,Home,1,30157.74,30157.74
O01479,2025-03-19,C0245,Vidur Anand,916629934906,saksham47@gmail.com,P0300,Return,Electronics,2,10069.79,20139.58
O01480,2025-04-30,C0692,Anvi Chaudhuri,919436899699,chawlaindranil@gmail.com,P0216,Smile,Books,3,5257.39,15772.17
O01481,2025-07-13,C0633,Tanya Zacharia,917859328769,navyaandra@gmail.com,P0317,Less,Fashion,2,48728.05,97456.1
O01481,2025-07-13,C0633,Tanya Zacharia,917859328769,navyaandra@gmail.com,P0329,Within,Grocery,2,36526.35,73052.7
O01481,2025-07-13,C0633,Tanya Zacharia,917859328769,navyaandra@gmail.com,P0115,Run,Fashion,2,44401.73,88803.46
O01482,2025-07-31,C0045,Shanaya Chadha,918272113766,zarabuch@gmail.com,P0400,However,Toys,2,24051.41,48102.82
O01482,2025-07-31,C0045,Shanaya Chadha,918272113766,zarabuch@gmail.com,P0351,Play,Home,1,16869.29,16869.29
O01482,2025-07-31,C0045,Shanaya Chadha,918272113766,zarabuch@gmail.com,P0187,Many,Electronics,1,46075.75,46075.75
O01483,2024-12-22,C0415,Alisha Dubey,919742042472,qsodhi@gmail.com,P0475,At,Toys,3,35943.68,107831.04
O01483,2024-12-22,C0415,Alisha Dubey,919742042472,qsodhi@gmail.com,P0321,Right,Fashion,3,41419.14,124257.42
O01483,2024-12-22,C0415,Alisha Dubey,919742042472,qsodhi@gmail.com,P0262,The,Home,2,17889.61,35779.22
O01483,2024-12-22,C0415,Alisha Dubey,919742042472,qsodhi@gmail.com,P0407,Town,Grocery,2,15477.24,30954.48
O01484,2024-09-12,C0539,Elakshi Trivedi,919995382635,vigarmaan@gmail.com,P0251,Check,Books,2,13197.73,26395.46
O01484,2024-09-12,C0539,Elakshi Trivedi,919995382635,vigarmaan@gmail.com,P0328,Born,Home,2,7635.87,15271.74
O01484,2024-09-12,C0539,Elakshi Trivedi,919995382635,vigarmaan@gmail.com,P0151,Artist,Home,2,33499.86,66999.72
O01485,2025-02-23,C0398,Madhup Dutt,917752166449,boramannat@gmail.com,P0473,Feeling,Fashion,2,6741.82,13483.64
O01485,2025-02-23,C0398,Madhup Dutt,917752166449,boramannat@gmail.com,P0053,Time,Home,2,28738.91,57477.82
O01485,2025-02-23,C0398,Madhup Dutt,917752166449,boramannat@gmail.com,P0217,Building,Fashion,3,43359.09,130077.27
O01486,2024-09-05,C0131,Zaina Kumar,919698382544,sarafmiraan@gmail.com,P0426,Machine,Toys,2,33161.16,66322.32
O01486,2024-09-05,C0131,Zaina Kumar,919698382544,sarafmiraan@gmail.com,P0064,White,Electronics,3,29997.92,89993.76
O01486,2024-09-05,C0131,Zaina Kumar,919698382544,sarafmiraan@gmail.com,P0283,Hear,Grocery,3,18807.75,56423.25
O01486,2024-09-05,C0131,Zaina Kumar,919698382544,sarafmiraan@gmail.com,P0278,Tonight,Electronics,2,20228.38,40456.76
O01486,2024-09-05,C0131,Zaina Kumar,919698382544,sarafmiraan@gmail.com,P0074,Read,Home,1,31600.59,31600.59
O01487,2025-08-25,C0114,Diya Kade,918226472081,subramaniananahi@gmail.com,P0225,About,Toys,3,34961.77,104885.31
O01487,2025-08-25,C0114,Diya Kade,918226472081,subramaniananahi@gmail.com,P0136,Method,Grocery,1,2991.68,2991.68
O01488,2025-06-12,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0462,May,Electronics,3,34764.62,104293.86
O01488,2025-06-12,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0287,Environment,Books,1,28596.46,28596.46
O01488,2025-06-12,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0045,Term,Electronics,2,27614.52,55229.04
O01488,2025-06-12,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0485,Economic,Fashion,2,47504.24,95008.48
O01489,2025-06-19,C0181,Keya Sridhar,918761441908,singhalnishith@gmail.com,P0332,Defense,Electronics,3,47413.18,142239.54
O01489,2025-06-19,C0181,Keya Sridhar,918761441908,singhalnishith@gmail.com,P0077,Walk,Books,2,31770.26,63540.52
O01489,2025-06-19,C0181,Keya Sridhar,918761441908,singhalnishith@gmail.com,P0232,Simply,Fashion,1,47673.19,47673.19
O01490,2025-09-04,C0612,Amira Gala,917792247873,vjohal@gmail.com,P0244,Friend,Grocery,1,44739.64,44739.64
O01490,2025-09-04,C0612,Amira Gala,917792247873,vjohal@gmail.com,P0249,Threat,Toys,1,16905.35,16905.35
O01490,2025-09-04,C0612,Amira Gala,917792247873,vjohal@gmail.com,P0106,Agreement,Grocery,3,33426.3,100278.9
O01490,2025-09-04,C0612,Amira Gala,917792247873,vjohal@gmail.com,P0229,Goal,Electronics,1,18497.07,18497.07
O01491,2024-09-22,C0879,Saksham Mangal,917096100323,bchandra@gmail.com,P0213,Perhaps,Books,1,17118.78,17118.78
O01491,2024-09-22,C0879,Saksham Mangal,917096100323,bchandra@gmail.com,P0111,Forward,Fashion,3,13770.51,41311.53
O01491,2024-09-22,C0879,Saksham Mangal,917096100323,bchandra@gmail.com,P0372,Prevent,Books,3,13248.28,39744.84
O01491,2024-09-22,C0879,Saksham Mangal,917096100323,bchandra@gmail.com,P0454,Later,Fashion,2,39383.95,78767.9
O01492,2025-08-07,C0816,Nayantara Rattan,916077200529,kartikbora@gmail.com,P0330,Do,Toys,3,27768.67,83306.01
O01492,2025-08-07,C0816,Nayantara Rattan,916077200529,kartikbora@gmail.com,P0062,Night,Toys,2,719.92,1439.84
O01492,2025-08-07,C0816,Nayantara Rattan,916077200529,kartikbora@gmail.com,P0244,Friend,Grocery,3,44739.64,134218.92
O01492,2025-08-07,C0816,Nayantara Rattan,916077200529,kartikbora@gmail.com,P0431,Huge,Grocery,3,3972.53,11917.59
O01493,2025-04-22,C0712,Amira Arya,918531395617,trishasuresh@gmail.com,P0408,Billion,Home,1,30060.41,30060.41
O01493,2025-04-22,C0712,Amira Arya,918531395617,trishasuresh@gmail.com,P0405,Number,Books,2,36701.41,73402.82
O01493,2025-04-22,C0712,Amira Arya,918531395617,trishasuresh@gmail.com,P0232,Simply,Fashion,3,47673.19,143019.57
O01493,2025-04-22,C0712,Amira Arya,918531395617,trishasuresh@gmail.com,P0334,Let,Fashion,2,11112.43,22224.86
O01494,2025-03-11,C0260,Riaan Vyas,919890547003,varmarenee@gmail.com,P0303,Doctor,Books,3,45811.55,137434.65
O01494,2025-03-11,C0260,Riaan Vyas,919890547003,varmarenee@gmail.com,P0235,Ball,Electronics,3,36018.57,108055.71
O01495,2025-04-06,C0911,Vihaan Kadakia,917116799759,fiyer@gmail.com,P0256,Choice,Fashion,2,38096.03,76192.06
O01495,2025-04-06,C0911,Vihaan Kadakia,917116799759,fiyer@gmail.com,P0223,Free,Electronics,3,8128.12,24384.36
O01495,2025-04-06,C0911,Vihaan Kadakia,917116799759,fiyer@gmail.com,P0115,Run,Fashion,2,44401.73,88803.46
O01496,2025-02-28,C0822,Vardaniya Singh,919910655944,bathjivika@gmail.com,P0092,Tell,Home,3,40584.21,121752.63
O01496,2025-02-28,C0822,Vardaniya Singh,919910655944,bathjivika@gmail.com,P0312,Hour,Home,1,26966.28,26966.28
O01496,2025-02-28,C0822,Vardaniya Singh,919910655944,bathjivika@gmail.com,P0451,How,Electronics,3,32544.56,97633.68
O01496,2025-02-28,C0822,Vardaniya Singh,919910655944,bathjivika@gmail.com,P0478,Pretty,Toys,3,45214.46,135643.38
O01497,2024-09-21,C0008,Ishaan Dayal,916987680101,sathetiya@gmail.com,P0023,At,Books,3,43375.51,130126.53
O01497,2024-09-21,C0008,Ishaan Dayal,916987680101,sathetiya@gmail.com,P0215,Stock,Home,2,12235.32,24470.64
O01498,2025-04-16,C0351,Yuvaan Dube,918258261985,sekhonzara@gmail.com,P0432,Employee,Electronics,3,21473.93,64421.79
O01498,2025-04-16,C0351,Yuvaan Dube,918258261985,sekhonzara@gmail.com,P0211,Run,Home,3,42595.97,127787.91
O01498,2025-04-16,C0351,Yuvaan Dube,918258261985,sekhonzara@gmail.com,P0412,High,Home,2,28978.96,57957.92
O01498,2025-04-16,C0351,Yuvaan Dube,918258261985,sekhonzara@gmail.com,P0352,Decade,Grocery,1,22564.59,22564.59
O01499,2025-01-14,C0608,Tiya Madan,917908565670,shaan69@gmail.com,P0500,Sort,Books,1,30616.24,30616.24
O01499,2025-01-14,C0608,Tiya Madan,917908565670,shaan69@gmail.com,P0318,Partner,Home,2,15284.42,30568.84
O01499,2025-01-14,C0608,Tiya Madan,917908565670,shaan69@gmail.com,P0042,Director,Fashion,3,41973.05,125919.15
O01499,2025-01-14,C0608,Tiya Madan,917908565670,shaan69@gmail.com,P0186,Environment,Fashion,3,39743.81,119231.43
O01499,2025-01-14,C0608,Tiya Madan,917908565670,shaan69@gmail.com,P0059,American,Grocery,1,5222.22,5222.22
O01500,2025-07-13,C0667,Shlok Dhawan,917295313598,shaan77@gmail.com,P0478,Pretty,Toys,1,45214.46,45214.46
O01500,2025-07-13,C0667,Shlok Dhawan,917295313598,shaan77@gmail.com,P0032,Language,Fashion,1,22132.39,22132.39
O01501,2024-10-21,C0379,Aradhya Dara,916637310306,emir65@gmail.com,P0094,Foot,Electronics,1,39141.36,39141.36
O01502,2024-10-01,C0893,Darshit Kohli,916939205996,jdalia@gmail.com,P0272,Maybe,Toys,2,47951.54,95903.08
O01503,2025-02-23,C0410,Prerak Upadhyay,917250441660,tusharratta@gmail.com,P0318,Partner,Home,3,15284.42,45853.26
O01503,2025-02-23,C0410,Prerak Upadhyay,917250441660,tusharratta@gmail.com,P0012,Help,Toys,2,16101.89,32203.78
O01503,2025-02-23,C0410,Prerak Upadhyay,917250441660,tusharratta@gmail.com,P0188,Seat,Home,3,13140.53,39421.59
O01504,2025-04-13,C0313,Chirag Sura,918009240917,yadavbhamini@gmail.com,P0434,Foot,Home,3,5572.57,16717.71
O01504,2025-04-13,C0313,Chirag Sura,918009240917,yadavbhamini@gmail.com,P0141,Arm,Toys,1,8803.86,8803.86
O01505,2024-11-17,C0781,Vihaan Ranganathan,918030462635,mannat88@gmail.com,P0007,Whose,Grocery,3,3639.73,10919.19
O01505,2024-11-17,C0781,Vihaan Ranganathan,918030462635,mannat88@gmail.com,P0416,Hot,Fashion,1,2188.07,2188.07
O01505,2024-11-17,C0781,Vihaan Ranganathan,918030462635,mannat88@gmail.com,P0223,Free,Electronics,2,8128.12,16256.24
O01506,2025-08-02,C0397,Zeeshan Baria,916995336199,upadhyaymanjari@gmail.com,P0012,Help,Toys,2,16101.89,32203.78
O01507,2024-10-01,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0498,Alone,Grocery,1,23027.23,23027.23
O01507,2024-10-01,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0101,Decision,Books,3,11437.75,34313.25
O01507,2024-10-01,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0318,Partner,Home,2,15284.42,30568.84
O01507,2024-10-01,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0455,Court,Electronics,3,24246.4,72739.2
O01507,2024-10-01,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0127,Single,Books,3,43219.93,129659.79
O01508,2025-06-04,C0644,Saanvi Kurian,918719467744,hanshvohra@gmail.com,P0148,Will,Books,1,29281.73,29281.73
O01508,2025-06-04,C0644,Saanvi Kurian,918719467744,hanshvohra@gmail.com,P0490,They,Home,2,2217.14,4434.28
O01508,2025-06-04,C0644,Saanvi Kurian,918719467744,hanshvohra@gmail.com,P0078,Return,Home,1,13869.21,13869.21
O01508,2025-06-04,C0644,Saanvi Kurian,918719467744,hanshvohra@gmail.com,P0096,Need,Home,1,5167.74,5167.74
O01509,2025-03-14,C0544,Tara Dar,916631733210,raunak23@gmail.com,P0334,Let,Fashion,2,11112.43,22224.86
O01510,2025-08-13,C0622,Gatik Karpe,917474077043,qdar@gmail.com,P0037,Hundred,Books,2,36049.73,72099.46
O01510,2025-08-13,C0622,Gatik Karpe,917474077043,qdar@gmail.com,P0249,Threat,Toys,3,16905.35,50716.05
O01510,2025-08-13,C0622,Gatik Karpe,917474077043,qdar@gmail.com,P0308,Somebody,Grocery,2,7191.81,14383.62
O01510,2025-08-13,C0622,Gatik Karpe,917474077043,qdar@gmail.com,P0498,Alone,Grocery,3,23027.23,69081.69
O01511,2025-06-08,C0177,Tarini Subramanian,917423037546,avarughese@gmail.com,P0338,Such,Books,3,38071.08,114213.24
O01511,2025-06-08,C0177,Tarini Subramanian,917423037546,avarughese@gmail.com,P0349,Score,Electronics,3,13424.17,40272.51
O01512,2025-03-22,C0069,Elakshi Dutta,916194691634,amiradeep@gmail.com,P0167,Growth,Fashion,3,9807.77,29423.31
O01512,2025-03-22,C0069,Elakshi Dutta,916194691634,amiradeep@gmail.com,P0332,Defense,Electronics,1,47413.18,47413.18
O01512,2025-03-22,C0069,Elakshi Dutta,916194691634,amiradeep@gmail.com,P0230,Voice,Books,2,12941.39,25882.78
O01513,2025-08-29,C0411,Anika Kamdar,918035946340,elakshi59@gmail.com,P0346,Manage,Electronics,3,13256.96,39770.88
O01513,2025-08-29,C0411,Anika Kamdar,918035946340,elakshi59@gmail.com,P0147,Finish,Grocery,3,3515.25,10545.75
O01513,2025-08-29,C0411,Anika Kamdar,918035946340,elakshi59@gmail.com,P0221,The,Home,3,25026.69,75080.07
O01513,2025-08-29,C0411,Anika Kamdar,918035946340,elakshi59@gmail.com,P0482,Prove,Fashion,1,36394.17,36394.17
O01513,2025-08-29,C0411,Anika Kamdar,918035946340,elakshi59@gmail.com,P0332,Defense,Electronics,3,47413.18,142239.54
O01514,2025-07-09,C0431,Zara Chopra,917210537469,kapurpihu@gmail.com,P0090,Create,Electronics,3,4541.22,13623.66
O01514,2025-07-09,C0431,Zara Chopra,917210537469,kapurpihu@gmail.com,P0162,Population,Home,1,48541.96,48541.96
O01515,2024-12-16,C0242,Indrans Chandran,916450361959,yuvraj-majumdar@gmail.com,P0220,Car,Grocery,3,15563.77,46691.31
O01515,2024-12-16,C0242,Indrans Chandran,916450361959,yuvraj-majumdar@gmail.com,P0168,Soon,Fashion,1,16016.13,16016.13
O01515,2024-12-16,C0242,Indrans Chandran,916450361959,yuvraj-majumdar@gmail.com,P0367,Throw,Toys,3,45671.59,137014.77
O01515,2024-12-16,C0242,Indrans Chandran,916450361959,yuvraj-majumdar@gmail.com,P0388,Develop,Fashion,2,48051.78,96103.56
O01516,2024-12-21,C0051,Baiju Anne,916827752341,adirakumer@gmail.com,P0036,Consumer,Books,3,24513.98,73541.94
O01516,2024-12-21,C0051,Baiju Anne,916827752341,adirakumer@gmail.com,P0123,Real,Electronics,2,3842.47,7684.94
O01517,2025-06-21,C0596,Mahika Shah,917457869300,inaaya-issac@gmail.com,P0364,Owner,Home,2,28432.83,56865.66
O01517,2025-06-21,C0596,Mahika Shah,917457869300,inaaya-issac@gmail.com,P0289,Well,Grocery,3,4903.97,14711.91
O01517,2025-06-21,C0596,Mahika Shah,917457869300,inaaya-issac@gmail.com,P0372,Prevent,Books,2,13248.28,26496.56
O01517,2025-06-21,C0596,Mahika Shah,917457869300,inaaya-issac@gmail.com,P0331,Line,Fashion,1,39780.07,39780.07
O01518,2025-02-26,C0987,Dhruv Bhattacharyya,917823034538,qissac@gmail.com,P0230,Voice,Books,1,12941.39,12941.39
O01518,2025-02-26,C0987,Dhruv Bhattacharyya,917823034538,qissac@gmail.com,P0154,Effort,Grocery,1,26859.2,26859.2
O01519,2024-10-17,C0630,Jayant Sandal,919507935457,htella@gmail.com,P0488,Staff,Electronics,3,19763.51,59290.53
O01519,2024-10-17,C0630,Jayant Sandal,919507935457,htella@gmail.com,P0321,Right,Fashion,2,41419.14,82838.28
O01519,2024-10-17,C0630,Jayant Sandal,919507935457,htella@gmail.com,P0159,Total,Toys,3,16887.31,50661.93
O01519,2024-10-17,C0630,Jayant Sandal,919507935457,htella@gmail.com,P0492,Forward,Fashion,1,5178.13,5178.13
O01519,2024-10-17,C0630,Jayant Sandal,919507935457,htella@gmail.com,P0118,Support,Home,3,35996.16,107988.48
O01520,2025-05-13,C0744,Ishaan Bhardwaj,918906648624,duttasamar@gmail.com,P0272,Maybe,Toys,2,47951.54,95903.08
O01520,2025-05-13,C0744,Ishaan Bhardwaj,918906648624,duttasamar@gmail.com,P0072,Half,Home,2,30586.09,61172.18
O01520,2025-05-13,C0744,Ishaan Bhardwaj,918906648624,duttasamar@gmail.com,P0003,Cell,Electronics,1,48147.23,48147.23
O01521,2025-06-11,C0438,Nitya Savant,917391102553,nmannan@gmail.com,P0067,Ten,Books,3,22515.47,67546.41
O01521,2025-06-11,C0438,Nitya Savant,917391102553,nmannan@gmail.com,P0178,Alone,Electronics,1,6742.5,6742.5
O01521,2025-06-11,C0438,Nitya Savant,917391102553,nmannan@gmail.com,P0054,Knowledge,Grocery,1,49403.07,49403.07
O01521,2025-06-11,C0438,Nitya Savant,917391102553,nmannan@gmail.com,P0495,Half,Grocery,2,17681.55,35363.1
O01522,2024-10-28,C0660,Adah Jaggi,917531915478,anay66@gmail.com,P0227,Behavior,Electronics,1,36013.96,36013.96
O01522,2024-10-28,C0660,Adah Jaggi,917531915478,anay66@gmail.com,P0254,Main,Books,1,31781.67,31781.67
O01522,2024-10-28,C0660,Adah Jaggi,917531915478,anay66@gmail.com,P0226,Close,Fashion,1,22025.27,22025.27
O01523,2024-12-14,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0418,Health,Toys,3,11635.18,34905.54
O01523,2024-12-14,C0073,Lakshit Kaur,916774939044,zdey@gmail.com,P0369,Region,Books,3,29719.67,89159.01
O01524,2024-10-12,C0877,Prisha Edwin,918406265392,nitara42@gmail.com,P0160,Since,Toys,1,41383.45,41383.45
O01524,2024-10-12,C0877,Prisha Edwin,918406265392,nitara42@gmail.com,P0358,Method,Toys,1,20030.96,20030.96
O01524,2024-10-12,C0877,Prisha Edwin,918406265392,nitara42@gmail.com,P0181,Store,Electronics,1,7171.29,7171.29
O01524,2024-10-12,C0877,Prisha Edwin,918406265392,nitara42@gmail.com,P0397,Choice,Home,3,37386.66,112159.98
O01524,2024-10-12,C0877,Prisha Edwin,918406265392,nitara42@gmail.com,P0378,Share,Books,1,44960.42,44960.42
O01525,2025-03-30,C0230,Tara Choudhry,916308096978,riaan74@gmail.com,P0259,Region,Books,2,31147.8,62295.6
O01525,2025-03-30,C0230,Tara Choudhry,916308096978,riaan74@gmail.com,P0111,Forward,Fashion,1,13770.51,13770.51
O01525,2025-03-30,C0230,Tara Choudhry,916308096978,riaan74@gmail.com,P0093,Improve,Books,2,43974.96,87949.92
O01526,2024-10-15,C0173,Jiya Sama,918915603160,fkhalsa@gmail.com,P0250,Sea,Electronics,1,16084.33,16084.33
O01526,2024-10-15,C0173,Jiya Sama,918915603160,fkhalsa@gmail.com,P0487,Wind,Grocery,3,26054.97,78164.91
O01527,2024-10-07,C0282,Mannat Hayre,917354200948,onkarvala@gmail.com,P0140,State,Grocery,3,28789.71,86369.13
O01527,2024-10-07,C0282,Mannat Hayre,917354200948,onkarvala@gmail.com,P0144,Career,Toys,2,19915.53,39831.06
O01528,2025-06-08,C0679,Nehmat Kala,919775267088,ivana48@gmail.com,P0336,Need,Electronics,2,24340.15,48680.3
O01528,2025-06-08,C0679,Nehmat Kala,919775267088,ivana48@gmail.com,P0441,Color,Toys,1,31441.06,31441.06
O01528,2025-06-08,C0679,Nehmat Kala,919775267088,ivana48@gmail.com,P0333,Type,Grocery,1,5203.19,5203.19
O01528,2025-06-08,C0679,Nehmat Kala,919775267088,ivana48@gmail.com,P0485,Economic,Fashion,3,47504.24,142512.72
O01529,2025-05-09,C0054,Ivana Srivastava,919510681533,chandrakanav@gmail.com,P0126,Wonder,Toys,3,28749.51,86248.53
O01529,2025-05-09,C0054,Ivana Srivastava,919510681533,chandrakanav@gmail.com,P0050,Relationship,Books,3,48838.18,146514.54
O01529,2025-05-09,C0054,Ivana Srivastava,919510681533,chandrakanav@gmail.com,P0320,Sort,Fashion,1,1924.24,1924.24
O01529,2025-05-09,C0054,Ivana Srivastava,919510681533,chandrakanav@gmail.com,P0427,Glass,Grocery,1,32006.32,32006.32
O01530,2024-11-12,C0481,Advik Jani,919250925404,umangkurian@gmail.com,P0311,Yard,Toys,2,26120.96,52241.92
O01530,2024-11-12,C0481,Advik Jani,919250925404,umangkurian@gmail.com,P0227,Behavior,Electronics,2,36013.96,72027.92
O01530,2024-11-12,C0481,Advik Jani,919250925404,umangkurian@gmail.com,P0062,Night,Toys,1,719.92,719.92
O01530,2024-11-12,C0481,Advik Jani,919250925404,umangkurian@gmail.com,P0430,Hot,Grocery,2,43351.68,86703.36
O01531,2025-04-09,C0016,Nirvi Sarma,918637183289,baliindranil@gmail.com,P0195,Difficult,Toys,3,38374.95,115124.85
O01531,2025-04-09,C0016,Nirvi Sarma,918637183289,baliindranil@gmail.com,P0402,Difference,Fashion,3,5152.16,15456.48
O01531,2025-04-09,C0016,Nirvi Sarma,918637183289,baliindranil@gmail.com,P0232,Simply,Fashion,3,47673.19,143019.57
